id,name,cityName,stateCode,postalCodeNumber,address,phoneNumber,websiteUrl,orgPackageTypeName,scraped_metro,latitude,longitude,companyPageUrl,logoUrl
139253,Omni Auction Corp,Hallandale,FL,33009,507 North Federal Hwy,(305) 494-6793,https://www.invaluable.com/auction-house/omni-auction-corp-52yphfit3o,Basic,Miami / Fort Lauderdale / West Palm Beach,25.977272,-80.150346,,https://picturescdn.estatesales.net/orglogos/139253/637516044259484155.jpg
140870,"Elite Auctioneers, LLC",Boca Raton,FL,33498,"10018 Spanish Isles Blvd, Suite A6",(561) 931-2820,http://www.eliteauction.com,Basic,Miami / Fort Lauderdale / West Palm Beach,26.397396,-80.227452,,https://picturescdn.estatesales.net/orglogos/140870/637055533689446403.jpg
155267,Hedge Auctions,Fort Lauderdale,FL,33334,,(305) 414-2007,https://www.hedge-auctions.com,Gold,Miami / Fort Lauderdale / West Palm Beach,26.18409,-80.134724,/companies/FL/Fort-Lauderdale/33334/155267,https://picturescdn.estatesales.net/orglogos/155267/638183071178914601.jpg
146966,"Auctions With Heart, Llc.",Delray Beach,FL,33446,,(702) 823-6460,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.454256,-80.189141,,https://picturescdn.estatesales.net/orglogos/146966/637628267269052753.jpg
123800,Southfloridabuyers Estate Buyer,Palm Beach,FL,33480,7824-A Nw 44th Street,(754) 263-6185,http://www.southfloridabuyers.com,Gold,Miami / Fort Lauderdale / West Palm Beach,26.678858,-80.039237,/companies/FL/Palm-Beach/33480/123800,https://picturescdn.estatesales.net/orglogos/123800/638851976288836354.jpg
156440,Cristi Medina,Miami,FL,33166,,(786) 443-2127,,Basic,Miami / Fort Lauderdale / West Palm Beach,25.835822,-80.301342,,https://picturescdn.estatesales.net/orglogos/156440/638264973148325215.jpg
158762,Lauro Auctioneers,Fort Lauderdale,FL,33304,,(954) 760-9333,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.137655,-80.123016,,https://picturescdn.estatesales.net/orglogos/158762/638418039743836458.jpg
159104,Miami Auctions And Appraisals LLC,Miami,FL,33184,,(786) 310-6818,,Basic,Miami / Fort Lauderdale / West Palm Beach,25.759434,-80.407701,,
144659,Cubed Consign & Clean Out,Lake Worth,FL,33460,1401 S. Federal Highway,(561) 427-5008,http://www.cubedconsign.com,Gold,Miami / Fort Lauderdale / West Palm Beach,26.61987,-80.058928,/companies/FL/Lake-Worth/33460/144659,https://picturescdn.estatesales.net/orglogos/144659/637429583380983963.jpg
159158,"Toby Neverett Auctioneers, Inc.",Pompano Beach,FL,33060,,(954) 781-9611,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.233581,-80.119022,,https://picturescdn.estatesales.net/orglogos/159158/638435300546840418.jpg
161030,Cohco Auctions,Boynton Beach,FL,33437,,(561) 292-2452,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.509746,-80.148071,,
161222,Art Antique Auction Gallery,Hialeah,FL,33018,,(786) 725-1400,,Basic,Miami / Fort Lauderdale / West Palm Beach,25.917628,-80.396594,,
161195,Dynasty Fine Arts,Miami,FL,33155,,(786) 443-2534,,Basic,Miami / Fort Lauderdale / West Palm Beach,25.736516,-80.310886,,
154265,Elegant Estate Sales,Fort Lauderdale,FL,33321,,(954) 274-7820,http://www.elegantestatesalesfl.com,Basic,Miami / Fort Lauderdale / West Palm Beach,26.211912,-80.26637,,https://picturescdn.estatesales.net/orglogos/154265/638120414847283818.jpg
168896,Fine Art Acquisitions,Fort Lauderdale,FL,33326,,(954) 217-0993,,Gold,Miami / Fort Lauderdale / West Palm Beach,26.111645,-80.374021,/companies/FL/Fort-Lauderdale/33326/168896,
169061,Blue Moon Estate Sales-palm Beach & The Treasure Coast,Delray Beach,FL,33484,,(561) 749-4400,https://bluemoonestatesales.com/palm-beach-treasure-coast/,Gold,Miami / Fort Lauderdale / West Palm Beach,26.453651,-80.134606,/companies/FL/Delray-Beach/33484/169061,https://picturescdn.estatesales.net/orglogos/169061/638913165767321633.jpg
164618,Caring Transitions Of Jupiter,Jupiter,FL,33478,,(561) 654-9122,http://www.Caringtransitionsofjupiter.com,Gold,Miami / Fort Lauderdale / West Palm Beach,26.954231,-80.219606,/companies/FL/Jupiter/33478/164618,https://picturescdn.estatesales.net/orglogos/164618/638640803708188820.jpg
161453,Anzardo's Fine Arts,Fort Lauderdale,FL,33306,,(954) 579-2148,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.165882,-80.11488,,
161783,Gilded Curio LLC,Miami,FL,33166,,(832) 928-1809,,Basic,Miami / Fort Lauderdale / West Palm Beach,25.835822,-80.301342,,
161942,Show Pony,West Palm Beach,FL,33401,,(917) 455-9307,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.719692,-80.069451,,
161834,U.r.d.e. Trade Marketplace,Hollywood,FL,33026,,(972) 507-6099 x66,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.026033,-80.296383,,
161960,"Luxe Auctioneers, Inc",West Palm Beach,FL,33407,,(561) 425-7000,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.757242,-80.090772,,
162062,Live Edge Table Shop,Miami,FL,33172,,(305) 332-1525,,Basic,Miami / Fort Lauderdale / West Palm Beach,25.789886,-80.361262,,
162197,Ark Auctions Inc,Miami,FL,33181,,(561) 608-0639,,Basic,Miami / Fort Lauderdale / West Palm Beach,25.896948,-80.15136,,
162254,Daniels Antiques,Fort Lauderdale,FL,33301,,(786) 910-4414,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.121115,-80.127232,,
146849,"Settled In Services, Inc.",Miami,FL,33143,7551 SW 58th St,(305) 521-8726,http://www.settledinservices.com,Basic,Miami / Fort Lauderdale / West Palm Beach,25.703525,-80.289967,,https://picturescdn.estatesales.net/orglogos/146849/637619052392101618.jpg
158720,"Grasons Of West Palm Beach, FL",North Palm Beach,FL,33408,11231 US Hwy 1 #259,(561) 768-4776,https://www.grasons.com/west-palm-beach/,Silver,Miami / Fort Lauderdale / West Palm Beach,26.848664,-80.058839,/companies/FL/North-Palm-Beach/33408/158720,https://picturescdn.estatesales.net/orglogos/158720/638415658957695628.jpg
141446,Menocal Estate Sales LLC,Miami,FL,33146,,(305) 496-2537,,Gold,Miami / Fort Lauderdale / West Palm Beach,25.719762,-80.270216,/companies/FL/Miami/33146/141446,https://picturescdn.estatesales.net/orglogos/141446/638014752518787571.jpg
163121,Digital Estate Sales,Dania,FL,33004,,(754) 444-7883,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.063048,-80.137732,,https://picturescdn.estatesales.net/orglogos/163121/638536588947929822.jpg
35597,Art And Auction House,Miami,FL,33185,15661 sw 46 ln,(305) 302-9750,http://www.theartandauctionhouse.com/,Basic,Miami / Fort Lauderdale / West Palm Beach,25.71946,-80.465004,,https://picturescdn.estatesales.net/orglogos/35597/636523366854408780.jpg
37514,James & Jeffrey Estate Sales,West Palm Beach,FL,33405,5704 Georgia Ave.,(561) 832-1760,https://jamesandjeffrey.com/,Basic,Miami / Fort Lauderdale / West Palm Beach,26.667478,-80.059131,,https://picturescdn.estatesales.net/orglogos/37514/636162098098363178.jpg
6134,Lori Palmer Estate Sales,Bridgewater,NJ,08807,,(732) 809-3382,http://www.loripalmerestatesales.com,Gold,Miami / Fort Lauderdale / West Palm Beach,40.592786,-74.616295,/companies/NJ/Bridgewater/08807/6134,
171329,Eagle Auction Gallery Corporation,Miami,FL,33155,,(786) 338-0561,,Gold,Miami / Fort Lauderdale / West Palm Beach,25.736516,-80.310886,/companies/FL/Miami/33155/171329,
123188,One White Orchid,Miami,FL,33134,1825 Ponce de Leon Blvd #427,(305) 851-5626,https://www.OneWhiteOrchid.com,Gold,Miami / Fort Lauderdale / West Palm Beach,25.752956,-80.271061,/companies/FL/Miami/33134/123188,https://picturescdn.estatesales.net/orglogos/123188/636377295897180768.jpg
22391,Dejavu Estate Liquidators,Palm Beach Gardens,FL,33410,4086 PGA Blvd,(561) 225-1950,http://www.DejaVuEstateLiquidators.com,Gold,Miami / Fort Lauderdale / West Palm Beach,26.845719,-80.085858,/companies/FL/Palm-Beach-Gardens/33410/22391,https://picturescdn.estatesales.net/orglogos/22391/636294375522134029.jpg
170270,Kofski Estate Sales,West Palm Beach,FL,33405,5500 Georgia Avenue ,(561) 585-1976,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.667478,-80.059131,,
9158,"Anubis Appraisal & Estate Services, Inc.",Miami,FL,33234,P.O. Box 34-7556,(786) 486-8042,http://www.anubisappraisal.com,Basic,Miami / Fort Lauderdale / West Palm Beach,25.7478,-80.2598,,https://picturescdn.estatesales.net/orglogos/9158/639053968046708763.jpg
157007,Helping Hands Online Auctions,Boynton Beach,FL,33472,,(561) 596-1807,,Silver,Miami / Fort Lauderdale / West Palm Beach,26.528134,-80.185124,/companies/FL/Boynton-Beach/33472/157007,
142040,Alilynn's Estates,Hollywood,FL,33019,,(202) 706-1282,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.019622,-80.123622,,
153881,Estate Sales By Ellyn,Boynton Beach,FL,33426,,(561) 570-7666,http://www.ellynestatesales.com,Gold,Miami / Fort Lauderdale / West Palm Beach,26.527854,-80.080323,/companies/FL/Boynton-Beach/33426/153881,https://picturescdn.estatesales.net/orglogos/153881/638876093873764343.jpg
171524,Freeman's Auction,West Palm Beach,FL,33401,1608 South Dixie Highway,(561) 833-8053,https://freemansauction.com/,Basic,Miami / Fort Lauderdale / West Palm Beach,26.719692,-80.069451,,https://picturescdn.estatesales.net/orglogos/171524/639064293826513801.jpg
15920,State Liquidators,Livingston,NJ,07039,,(201) 615-9989,http://www.estateliq.com,Gold,Miami / Fort Lauderdale / West Palm Beach,40.787614,-74.329999,/companies/NJ/Livingston/07039/15920,https://picturescdn.estatesales.net/orglogos/15920/636433427704806914.jpg
159218,Bond Street Auctions,Fort Lauderdale,FL,33316,"1931 Cordova Rd,Fort Lauderdale, Fl33316",(404) 732-4183,http://www.bondstreetauctions.com,Bronze,Miami / Fort Lauderdale / West Palm Beach,26.10149,-80.122776,/companies/FL/Fort-Lauderdale/33316/159218,https://picturescdn.estatesales.net/orglogos/159218/638985157605947239.jpg
155843,Soflo Estate Sale Liquidation Company,Miami,FL,33155,,(786) 472-2848,https://www.sofloestatesalesllc.com/,Silver,Miami / Fort Lauderdale / West Palm Beach,25.736516,-80.310886,/companies/FL/Miami/33155/155843,https://picturescdn.estatesales.net/orglogos/155843/638222051869359043.jpg
132032,Antique Mall Y'All,Miami,FL,33157,9845 E. Fern St.,(305) 389-3425,https://antiquemallyall.co/estate-and-moving-sales,Gold,Miami / Fort Lauderdale / West Palm Beach,25.60441,-80.335216,/companies/FL/Miami/33157/132032,https://picturescdn.estatesales.net/orglogos/132032/636874888615261126.jpg
23369,Don Dinero,Miami,FL,33175,"11865 SW 26TH ST., SUITE B-3",(786) 484-7296,https://DonDineroPawn.com,Gold,Miami / Fort Lauderdale / West Palm Beach,25.735166,-80.407478,/companies/FL/Miami/33175/23369,https://picturescdn.estatesales.net/orglogos/23369/637953338575168312.jpg
123356,Estate Sales By Matty,Miami,FL,33255,P.O. Box 558855,(305) 799-7825,http://www.estatesalesbymatty.com,Gold,Miami / Fort Lauderdale / West Palm Beach,25.7539,-80.2512,/companies/FL/Miami/33255/123356,https://picturescdn.estatesales.net/orglogos/123356/638879471928090776.jpg
164456,Elite Estate Liquidators LLC,Delray Beach,FL,33445,"101 S Congress Ave #B Delray Beach, FL 33445",(561) 866-8866,https://eliteliquidators.vip/,Gold,Miami / Fort Lauderdale / West Palm Beach,26.454055,-80.104004,/companies/FL/Delray-Beach/33445/164456,https://picturescdn.estatesales.net/orglogos/164456/638629262939338338.jpg
29150,Auctions 4 America,Fort Lauderdale,FL,33309,6330 N Andrews Ave #347,(754) 204-8617,http://auctions4america.com,Gold,Miami / Fort Lauderdale / West Palm Beach,26.188293,-80.170448,/companies/FL/Fort-Lauderdale/33309/29150,https://picturescdn.estatesales.net/orglogos/29150/637578923078704476.jpg
36137,Artistic Antiques Estate Sales and Liquidations,Miami,FL,33181,2150 Sans Souci Blvd. #604,(305) 710-5697,http://www.artisticantiques.net/,Basic,Miami / Fort Lauderdale / West Palm Beach,25.896948,-80.15136,,https://picturescdn.estatesales.net/orglogos/36137/635957466520294217.jpg
151604,Pandora Auctions LLC,Miami,FL,33186,14379 SW 142nd ST,(305) 429-6038,http://www.pandoraauctions.com,Gold,Miami / Fort Lauderdale / West Palm Beach,25.656028,-80.414856,/companies/FL/Miami/33186/151604,https://picturescdn.estatesales.net/orglogos/151604/637999269552553808.jpg
153905,Shield & Gavel - Auctions And Appraisals,Fort Lauderdale,FL,33355,PO BOX 550541,(954) 801-2198,https://www.shieldandgavel.com,Bronze,Miami / Fort Lauderdale / West Palm Beach,26.1198,-80.1282,/companies/FL/Fort-Lauderdale/33355/153905,https://picturescdn.estatesales.net/orglogos/153905/638094914353801743.jpg
17084,Élan Estate Sales And Élan Auction Services,Fort Myers,FL,33912,,(239) 246-6627,http://www.elanestatesales.com,Basic,Fort Myers / Cape Coral,26.550302,-81.832578,,
141512,Estate Guy,Fort Myers,FL,33908,,(630) 635-5474,,Basic,Fort Myers / Cape Coral,26.487279,-81.923678,,https://picturescdn.estatesales.net/orglogos/141512/637106594729624971.jpg
19778,Crystal Gross Estate Liquidations,Fort Myers,FL,33901,1346 Stadler Drive,(239) 464-1346,,Basic,Fort Myers / Cape Coral,26.623392,-81.875204,,
15953,"Daniel J. Endrizal, III, P.A.",Fort Myers,FL,33902,"2069 First St., Ste 301",(239) 728-8555,,Basic,Fort Myers / Cape Coral,26.6405,-81.8728,,
138569,Lady Liquidators,Fort Myers,FL,33905,,(239) 872-2067,http://www.ladyliquidatorsswfl.com,Basic,Fort Myers / Cape Coral,26.669151,-81.755788,,https://picturescdn.estatesales.net/orglogos/138569/636868327082530843.jpg
24791,A Prestige Estate Services Company,Fort Myers,FL,33908,15271 McGregor Blvd Ste 16 #263,(239) 449-0409,http://www.prestigeestateservices.com,Basic,Fort Myers / Cape Coral,26.487279,-81.923678,,//s3.amazonaws.com/pictures.estatesales.net/orglogos/24791/635524541482092000.jpg
130817,Allcoast Auction & Realty,North Fort Myers,FL,33903,4708 Orange Grove Blvd,(239) 242-7661,http://www.allcoastauction.com,Basic,Fort Myers / Cape Coral,26.698105,-81.937054,,https://picturescdn.estatesales.net/orglogos/130817/636229470423337620.jpg
141311,B And S Estate Sales,Fort Myers,FL,33907,,(281) 352-2380,,Basic,Fort Myers / Cape Coral,26.559056,-81.873038,,
34673,Sell Your Estate,Cape Coral,FL,33910,PO Box 101175,(239) 677-1320,http://www.YourEstateSpecialist.com,Basic,Fort Myers / Cape Coral,26.5626,-81.9499,,
12230,Action Auctions and Estates,Fort Myers,FL,33907,1937 dana dr.,(239) 560-6037,http://www.actionauctionsfl.com,Basic,Fort Myers / Cape Coral,26.559056,-81.873038,,
156011,Blue Moon Estate Sales Naples & Ft. Myers,Lehigh Acres,FL,33976,,(239) 464-0833,https://www.bluemoonestatesales.com/naples-ft-myers/,Basic,Fort Myers / Cape Coral,26.586381,-81.687654,,https://picturescdn.estatesales.net/orglogos/156011/638234228605765471.jpg
10244,Mullins Appraisal Service,Lehigh Acres,FL,33973,4697 Fairloop Run,(540) 661-2004,,Basic,Fort Myers / Cape Coral,26.59767,-81.735454,,
112001,Apollos Treasures,Cape Coral,FL,33904,,(224) 558-8914,,Basic,Fort Myers / Cape Coral,26.574237,-81.943902,,
23168,Louis Giannettino,Cape Coral,FL,33991,3816 SW 3rd TER.,(845) 721-2682,,Basic,Fort Myers / Cape Coral,26.632738,-82.017936,,
166355,Family Nest Estates Of Sw Florida,Fort Myers,FL,33905,6391 Neal Rd,(239) 443-4653,http://www.familynestestates.com/FtMyers,Basic,Fort Myers / Cape Coral,26.669151,-81.755788,,https://picturescdn.estatesales.net/orglogos/166355/638760931234342392.jpg
123494,WOW Auction & Estate Sales,Fort Myers,FL,33907,11478 Charlies Terrace,(239) 939-0555,http://wowauctionsite.hibid.com/auctions/current?cpage=2&display=50,Basic,Fort Myers / Cape Coral,26.559056,-81.873038,,//s3.amazonaws.com/pictures.estatesales.net/orglogos/123494/635816379661426919.jpg
160826,Gulfcoast Coin & Jewelry,Fort Myers,FL,33907,,(239) 939-5636,,Basic,Fort Myers / Cape Coral,26.559056,-81.873038,,https://picturescdn.estatesales.net/orglogos/160826/638585761669892221.jpg
11855,"Deming Estate Sales, LLC",Bradenton,FL,34209,7607 17th Avenue NW,(941) 306-2140,http://demingestatesales.com,Silver,Fort Myers / Cape Coral,27.493626,-82.644394,/companies/FL/Bradenton/34209/11855,https://picturescdn.estatesales.net/orglogos/11855/636057826156477982.jpg
147422,Encore Estate Sales And Liquidations,North Fort Myers,FL,33917,,(239) 339-3994,,Bronze,Fort Myers / Cape Coral,26.730507,-81.845898,/companies/FL/North-Fort-Myers/33917/147422,
168734,Island Time Estate Sales,Burlington,WI,53105,,(262) 206-5603,,Gold,Fort Myers / Cape Coral,42.63477,-88.276593,/companies/WI/Burlington/53105/168734,https://picturescdn.estatesales.net/orglogos/168734/638893103948677782.jpg
171215,Bishop Estate Sales And Auctions,Cape Coral,FL,33990,,(239) 770-6525,http://bishopas.com,Bronze,Fort Myers / Cape Coral,26.629093,-81.943062,/companies/FL/Cape-Coral/33990/171215,https://picturescdn.estatesales.net/orglogos/171215/639043582949263327.jpg
148220,A Moment In Time Estate Sales Inc.,Cape Coral,FL,33914,4706 Chiquita Blvd Ste200 POBOX335,(239) 980-2389,https://billg19776.wixsite.com/amites,Basic,Fort Myers / Cape Coral,26.567517,-82.018611,,https://picturescdn.estatesales.net/orglogos/148220/637728887660230191.jpg
140948,McDaniel Service Center LLC,Fort Myers,FL,33919,1339 Claret Ct,(239) 229-0658,,Basic,Fort Myers / Cape Coral,26.558494,-81.903332,,https://picturescdn.estatesales.net/orglogos/140948/637318203770384034.jpg
19838,Trunk Of Treasures,Cape Coral,FL,33909,21 ne 8th place,(239) 471-8498,http://www.trunkoftreasures.com/,Basic,Fort Myers / Cape Coral,26.696063,-81.938076,,
119738,Cape Coral Estate Sales & Services,Cape Coral,FL,33909,,(239) 574-5417,,Basic,Fort Myers / Cape Coral,26.696063,-81.938076,,
22781,DLS Enterprises,Fort Myers,FL,33919,7342 Popham Drive,(239) 482-8661,,Basic,Fort Myers / Cape Coral,26.558494,-81.903332,,
27779,Eclectic Anthology,Cape Coral,FL,33993,2313 NW 7th Ter,(239) 628-7379,,Basic,Fort Myers / Cape Coral,26.67495,-82.042753,,
16850,American Pawn Company,North Fort Myers,FL,33903,14930 N. Cleveland Ave,(239) 656-3409,,Basic,Fort Myers / Cape Coral,26.698105,-81.937054,,
22529,Glenn Estate Sales,North Fort Myers,FL,33903,3446 Marinatown Lane,(239) 603-3017,http://www.glennestatesales.webs.com/,Basic,Fort Myers / Cape Coral,26.698105,-81.937054,,
17159,Teresa's Antiques & Estate Sales,Fort Myers,FL,33908,16257 S. Tamiami Trail,(239) 728-2626,http://teresasantiques.com,Basic,Fort Myers / Cape Coral,26.487279,-81.923678,,
152207,Cait's Estate Sales & Emporium of Tampa and Chicagoland,Tampa,FL,33602,1211 E Kennedy,(813) 940-2248,http://www.caitsestates.com,Gold,Fort Myers / Cape Coral,27.94946,-82.46118,/companies/FL/Tampa/33602/152207,https://picturescdn.estatesales.net/orglogos/152207/638040432992192832.jpg
20438,Fort Myers Estate Sales,Fort Myers,FL,33907,1735 Brantley Road,(239) 223-3423,http://fortmyersestatesales.com,Basic,Fort Myers / Cape Coral,26.559056,-81.873038,,
138059,Premier Estate Liquidators,Fort Myers,FL,33901,,(239) 994-1767,,Basic,Fort Myers / Cape Coral,26.623392,-81.875204,,
148061,A & M Estate Sales,Fort Myers,FL,33912,,(713) 855-0975,,Basic,Fort Myers / Cape Coral,26.550302,-81.832578,,
127328,Lee Family Antiques,Cape Coral,FL,33904,1345 SE 47th terrace,(239) 244-1622,http://www.LeeFamilyAntiques.com,Basic,Fort Myers / Cape Coral,26.574237,-81.943902,,
20324,Eyeing The Past,Fort Myers,FL,33901,1936 Commercial Drive,(239) 275-8885,,Basic,Fort Myers / Cape Coral,26.623392,-81.875204,,
14210,Gulfcoast Auction Group,Fort Myers,FL,33912,14181 So. Tamiami Trail,(239) 234-1240,http://www.gulfcoastcoin.com,Basic,Fort Myers / Cape Coral,26.550302,-81.832578,,https://picturescdn.estatesales.net/orglogos/14210/636113618224433703.jpg
149816,"Safe Estate Solutions, Llc.",Labelle,FL,33935,"420 E. Cowboy Way, LaBelle, FL. 33935",(727) 626-2960,http://www.safeestatesolutions.com,Basic,Fort Myers / Cape Coral,26.642046,-81.345252,,https://picturescdn.estatesales.net/orglogos/149816/637872782994763710.jpg
24644,A Prestige Estate Services Company,Fort Myers,FL,33908,15271 McGregor Blvd Ste 16 #263,(720) 984-9150,http://estatesalesfortmyers.com,Basic,Fort Myers / Cape Coral,26.487279,-81.923678,,
131114,Encore Estate Sales & Liquidations,Fort Myers,FL,33907,1400 Colonial Blvd. Ste. 35,(239) 747-8797,http://encorefla.com,Bronze,Fort Myers / Cape Coral,26.559056,-81.873038,/companies/FL/Fort-Myers/33907/131114,https://picturescdn.estatesales.net/orglogos/131114/636396344130833414.jpg
24923,Á Prestige Estate Sales Fort Myers,Fort Myers,FL,33908,1350 Monroe St,(941) 677-8671,,Basic,Fort Myers / Cape Coral,26.487279,-81.923678,,
135809,Sunshine Estate Sales,Cape Coral,FL,33914,,(239) 233-6022,,Basic,Fort Myers / Cape Coral,26.567517,-82.018611,,https://picturescdn.estatesales.net/orglogos/135809/636642616853817035.jpg
130559,Two Brothers Collectors,Fort Myers,FL,33919,12710 McGregor Blvd,(239) 549-2099,,Basic,Fort Myers / Cape Coral,26.558494,-81.903332,,
25178,Murano Estate Liquidation Services,Cape Coral,FL,33904,711 SE 33rd Terr,(908) 587-6448,,Basic,Fort Myers / Cape Coral,26.574237,-81.943902,,
141923,Estate Sales to Garage Sales,Fort Myers,FL,33908,,(239) 292-1300,,Basic,Fort Myers / Cape Coral,26.487279,-81.923678,,
159782,Bishop Auction Services LLC,Fort Myers,FL,33912,,(239) 839-5355,,Basic,Fort Myers / Cape Coral,26.550302,-81.832578,,https://picturescdn.estatesales.net/orglogos/159782/638457713718175515.jpg
39284,Asset Liquidators,Labelle,FL,33935,,(239) 218-0050,http://www.liquidatorsonline.com,Basic,Fort Myers / Cape Coral,26.642046,-81.345252,,
130124,Aether Estate Sales Co. Southwest Florida,Fort Myers,FL,33901,,(239) 451-3137,http://www.aetherestateservices.com,Basic,Fort Myers / Cape Coral,26.623392,-81.875204,,https://picturescdn.estatesales.net/orglogos/130124/638482741983912443.jpg
165467,Techmer Estate Sales,Fort Myers,FL,33967,,(239) 287-7269,,Basic,Fort Myers / Cape Coral,26.468551,-81.814248,,
164024,Nexus Global Enterprises LLC (dba: Nexus Auctions),Fort Myers,FL,33907,7901 4th St N # 22010,(407) 640-2517,http://www.nexusglobalauctions.com,Basic,Fort Myers / Cape Coral,26.559056,-81.873038,,https://picturescdn.estatesales.net/orglogos/164024/638595911036815940.jpg
167666,Lala Estate Sales,North Fort Myers,FL,33903,,(603) 801-5380,,Basic,Fort Myers / Cape Coral,26.698105,-81.937054,,
9107,Sharon L. Hardison & Associates Estate Liquidation Services,Punta Gorda,FL,33955,15141 Richmond Street,(941) 505-0372,http://www.sharonhardison.com,Silver,Fort Myers / Cape Coral,26.824158,-81.968858,/companies/FL/Punta-Gorda/33955/9107,https://picturescdn.estatesales.net/orglogos/9107/636059218149211896.jpg
14396,Palma Sola Appraisals and Sales,Bradenton,FL,34209,1210 99th St. NW,(941) 792-8401,,Gold,Fort Myers / Cape Coral,27.493626,-82.644394,/companies/FL/Bradenton/34209/14396,https://picturescdn.estatesales.net/orglogos/14396/636317764561157258.jpg
140240,Can't Take It With You,Venice,FL,34293,"Venice, Florida ",(631) 484-5289,http://canttakeitwithyou.net,Gold,Fort Myers / Cape Coral,27.041813,-82.350172,/companies/FL/Venice/34293/140240,https://picturescdn.estatesales.net/orglogos/140240/636997833946207438.jpg
164561,Caring Transitions Of Cape Coral Fl,Cape Coral,FL,33914,,(239) 789-3737,https://ctbids.com/estate-sales/Cape-Coral-FL,Gold,Fort Myers / Cape Coral,26.567517,-82.018611,/companies/FL/Cape-Coral/33914/164561,https://picturescdn.estatesales.net/orglogos/164561/638648717706828200.jpg
134789,House Of Consignment,Cape Coral,FL,33909,1480 ne Pine Island rd #2B,(239) 573-8681,http://www.houseofconsignment.com/,Bronze,Fort Myers / Cape Coral,26.696063,-81.938076,/companies/FL/Cape-Coral/33909/134789,https://picturescdn.estatesales.net/orglogos/134789/636590572029043314.jpg
153929,McNabb Liquidations & Home Services,Fort Myers,FL,33905,,(239) 872-2067,,Silver,Fort Myers / Cape Coral,26.669151,-81.755788,/companies/FL/Fort-Myers/33905/153929,https://picturescdn.estatesales.net/orglogos/153929/638235102343158878.jpg
3428,"Appraisals & Sales by Julie McClure, Inc",Bradenton,FL,34205,202  35th St. NW,(941) 746-2100,http://www.Appraisals4U.biz,Gold,Fort Myers / Cape Coral,27.485396,-82.583414,/companies/FL/Bradenton/34205/3428,https://picturescdn.estatesales.net/orglogos/3428/638157091021760674.jpg
161984,Ancient Traces International - America,Moore Haven,FL,33471,,(002) 398-4917 x96,,Basic,Clewiston,26.917265,-81.230942,,
102692,A Spellbound Craft LLC Estate Liquidators,Punta Gorda,FL,33983,5260 Duncan Road,(239) 677-8697,,Basic,Punta Gorda,27.000001,-82.019663,,
128957,Swfl Auctions & Liquidations,North Port,FL,34287,,(941) 204-7482,,Basic,Punta Gorda,27.05246,-82.242386,,
36548,Auctions50,Punta Gorda,FL,33950,"28041 Airpark Drive, Unit 108",(941) 979-2529,http://www.auctions50.com,Basic,Punta Gorda,26.912444,-82.03396,,//s3.amazonaws.com/pictures.estatesales.net/orglogos/36548/635495926862660364.jpg
160382,West Coast Auction Company,North Port,FL,34289,1001 Corporate Ave Unit 118,(941) 468-7815,https://www.WestCoastAuctionCo.com,Basic,Punta Gorda,27.086994,-82.13655,,https://picturescdn.estatesales.net/orglogos/160382/638483589454177974.jpg
127778,Crimson Estate Services,Port Charlotte,FL,33953,21427 Meehan Ave,(941) 380-7688,http://www.crimsonestateservices.com,Basic,Punta Gorda,26.995642,-82.200752,,https://picturescdn.estatesales.net/orglogos/127778/637881860186920328.jpg
12461,Estate Sales of Southwest Florida Inc.,Punta Gorda,FL,33950,,(941) 979-2529,http://www.estatesalesofswfl.com,Basic,Punta Gorda,26.912444,-82.03396,,https://picturescdn.estatesales.net/orglogos/12461/636686575641019660.jpg
168119,Estate Sales Swfl,Punta Gorda,FL,33983,25418 Saint Helena Ln,(941) 273-2492,http://www.EstatesalesSWFL.com,Basic,Punta Gorda,27.000001,-82.019663,,https://picturescdn.estatesales.net/orglogos/168119/638859305136292847.jpg
133943,Karin's Causes,North Port,FL,34288,,(941) 795-4009,,Basic,Punta Gorda,27.056545,-82.124235,,
170183,Florida Estate Sales & Antiquities LLC,Venice,FL,34293,,(423) 227-9976,https://flestatesalesllc.com,Gold,Punta Gorda,27.041813,-82.350172,/companies/FL/Venice/34293/170183,https://picturescdn.estatesales.net/orglogos/170183/638971802052098657.jpg
155261,Sheila's Estate Sales,Port Charlotte,FL,33948,,(419) 233-1325,,Bronze,Punta Gorda,26.971598,-82.154825,/companies/FL/Port-Charlotte/33948/155261,https://picturescdn.estatesales.net/orglogos/155261/638189052037827419.jpg
34514,Estate Sales Specialists,Englewood,FL,34223,North Beach Rd.,(941) 475-6273,,Basic,Punta Gorda,26.978678,-82.366384,,
156704,Ee Mac Company,Punta Gorda,FL,33982,,(941) 916-2692,,Basic,Punta Gorda,26.901981,-81.791609,,
